unit,page,part,language_name,lang_code,text
MAT/MA118-MovingTruck,3,3,Azerbaijani / Azeri,aze-QAZ,"Əşya Daşıyan Yük Maşını  Sual   2 / 2
Sağdakı ""Əşya Daşıyan Yük Maşını""-na istinad edin. Suala cavab vermək üçün seçiminizi klikləyin.
Yük maşınlarını icarəyə verən şirkət yük maşını A-nın yükləmə bölməsindəki bütün boş yerlərin yalnız orta ölçülü qutular istifadə edilərək doldurula bilinəcəyini təsdiqlədi.
Məryəm iddia edir ki, orta ölçülü qutular böyük qutuların sahəsinin 2/3-ni tutur, beləliklə o belə nəticəyə gəlir ki, yük maşını A-ya yerləşəcək böyük qutuların sayı orta ölçülü qutuların sayının 2/3-si qədər olacaqdır.
Məryəmin gəldiyi nəticə haqqındakı aşağıdakı ifadələrdən hansı biri doğrudur?
O, haqlıdır, çünki orta qutunun hündürlüyü böyük qutunun hündürlüyünün 2/3-si qədərdir.
O, haqlıdır, çünki 3 orta ölçülü qutu 2 böyük qutunun yerləşdiyi yerə sığışa bilər.
O, haqlı deyil, çünki yük maşınının daxili yükləmə bölməsinin ölçülərinin heç biri böyük qutunun hündürlüyü olan 0,75-ə vurulmur.
O, haqlı deyil, çünki böyük qutunun hündürlüyü orta qutunun hündürlüyündən 1,5 dəfə böyükdür."
MAT/MA118-MovingTruck,3,4,Azerbaijani / Azeri,aze-QAZ,"ƏŞYA DAŞIYAN YÜK MAŞINI
Daxili Yükləmə Bölməsinin Ölçüləri
Yük maşınının ölçüsü
Döşəmənin Uzunluğu
Döşəmənin Eni
Hündürlük
A
4 metr
2 metr
2 metr
Qutunun Göstəriciləri
Qutunun Ölçüsü
Uzunluq
En
Hündürlük
Orta
0,5 metr
0,5 metr
0,5 metr
Böyük
0,5 metr
0,5 metr
0,75 metr"
MAT/MA118-MovingTruck,3,5,Azerbaijani / Azeri,aze-QAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,1,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA118-MovingTruck,1,2,Basque,eus-ESP,PISA
MAT/MA118-MovingTruck,1,3,Basque,eus-ESP,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA118-MovingTruck,1,4,Basque,eus-ESP,"Etxe-aldaketako kamioia  Sarrera
Irakurri sarrera. Ondoren, egin klik HURRENGOA gezian.
ETXE-ALDAKETAKO KAMIOIA
Mirenen familia etxez aldatzen ari da.
Neurri desberdinak dituzten bi etxe-aldaketako kamioiren artean aukeratu behar dute alokatzeko. Kamioien barneko biltegiratze lekuaren neurriak beheko taulan daude ikusgai. Kamioien biltegiratze lekuaren horma guztiak eta zorua laukizuzenak dira.
Kamioiaren neurria
Zoruaren luzera
Zoruaren zabalera
Altuera
A
4 metro
2 metro
2 metro
B
6,6 metro
2,3 metro
2,3 metro
Hiru neurri desberdinetako kutxak daude eskuragarri. Kutxen neurriak beheko taulan daude ikusgai.
Kutxaren neurria
Luzera
Zabalera
Altuera
Txikia
0,4 metro
0,3 metro
0,3 metro
Ertaina
0,5 metro
0,5 metro
0,5 metro
Handia
0,5 metro
0,5 metro
0,75 metro"
MAT/MA118-MovingTruck,1,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA118-MovingTruck,2,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA118-MovingTruck,2,2,Basque,eus-ESP,PISA
MAT/MA118-MovingTruck,2,3,Basque,eus-ESP,"ETXE-ALDAKETAKO KAMIOIA
Barneko biltegiratze lekuaren neurriak
Kamioiaren neurria
Zoruaren luzera
Zoruaren zabalera
Altuera
A
4 metro
2 metro
2 metro
Kutxaren neurriak
Kutxaren neurria
Luzera
Zabalera
Altuera
Ertaina
0,5 metro
0,5 metro
0,5 metro"
MAT/MA118-MovingTruck,2,4,Basque,eus-ESP,"Etxe-aldaketako kamioia  Galdera 1 / 2
Begiratu ""Etxe-aldaketako kamioia"" egoerari eskuinean. Egin klik aukera batean, galderari erantzuteko.
Mirenen familiak A kamioia alokatzea erabaki du.
Zenbat kutxa ertain sar daitezke A kamioian, gehienez jota?
320
128
26
16"
MAT/MA118-MovingTruck,2,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA118-MovingTruck,3,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA118-MovingTruck,3,2,Basque,eus-ESP,PISA
MAT/MA118-MovingTruck,3,3,Basque,eus-ESP,"ETXE-ALDAKETAKO KAMIOIA
Barneko biltegiratze lekuaren neurriak
Kamioiaren neurria
Zoruaren luzera
Zoruaren zabalera
Altuera
A
4 metro
2 metro
2 metro
Kutxaren neurriak
Kutxaren neurria
Luzera
Zabalera
Altuera
Ertaina
0,5 metro
0,5 metro
0,5 metro
Handia
0,5 metro
0,5 metro
0,75 metro"
MAT/MA118-MovingTruck,3,4,Basque,eus-ESP,"Etxe-aldaketako kamioia  Galdera 2 / 2
Begiratu ""Etxe-aldaketako kamioia"" egoerari eskuinean. Egin klik aukera batean, galderari erantzuteko.
Kamioiak alokatzen dituen enpresak adierazi du kutxa ertainak bakarrik erabiliz, A kamioiaren biltegiratze leku osoa bete daitekeela.
Mirenek esan du kutxa ertain batek kutxa handi baten espazioaren 2/3 hartzen duela. Beraz, ondorioztatu du A kamioia betetzeko behar den kutxa handien kopurua kutxa ertainen kopuruaren 2/3 dela.
Mirenek ondorioztatu duena kontuan hartuta, ondorengo adierazpenetatik zein da egia?
Arrazoi du, kutxa ertain baten altuera kutxa handi baten altueraren 2/3 delako.
Arrazoi du, 2 kutxa handik hartzen duten leku berdinean 3 kutxa ertain sar daitezkeelako.
Ez du arrazoirik, A kamioiaren barneko biltegiratze lekuaren dimentsioetatik bat ere ez delako 0,75en multiploa (kutxa handi baten altuera 0,75m-koa da).
Ez du arrazoirik, kutxa handien altuera kutxa ertainen altuera baino 1,5 aldiz handiagoa delako."
MAT/MA118-MovingTruck,3,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA118-MovingTruck,1,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA118-MovingTruck,1,2,Bokmål,nob-NOR,PISA
MAT/MA118-MovingTruck,1,3,Bokmål,nob-NOR,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA118-MovingTruck,1,4,Bokmål,nob-NOR,"Flyttebil  Innledning
Les innledningen. Klikk deretter på NESTE-pilen.
FLYTTEBIL
Marias familie skal flytte.
De kan velge mellom to ulike størrelser på flyttebilen de skal leie. De innvendige målene på lasterommet i flyttebilene er vist i tabellen nedenfor. Alle vegger og gulvet i flyttebilenes lasterom er formet som rektangler.
Størrelse på flyttebil
Lengde på gulvet
Bredde på gulvet
Høyde
A
4 meter
2 meter
2 meter
B
6,6 meter
2,3 meter
2,3 meter
Det finnes esker i tre ulike størrelser. Målene på disse eskene er vist i tabellen nedenfor.
Størrelse på eske
Lengde
Bredde
Høyde
Liten
0,4 meter
0,3 meter
0,3 meter
Medium
0,5 meter
0,5 meter
0,5 meter
Stor
0,5 meter
0,5 meter
0,75 meter"
MAT/MA118-MovingTruck,1,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,2,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA118-MovingTruck,2,2,Bokmål,nob-NOR,PISA
MAT/MA118-MovingTruck,2,3,Bokmål,nob-NOR,"FLYTTEBIL
Innvendige mål på lasterommet
Størrelse på flyttebil
Lengde på gulvet
Bredde på gulvet
Høyde
A
4 meter
2 meter
2 meter
Mål på eske
Størrelse på eske
Lengde
Bredde
Høyde
Medium
0,5 meter
0,5 meter
0,5 meter"
MAT/MA118-MovingTruck,2,4,Bokmål,nob-NOR,"Flyttebil  Spørsmål 1 / 2
Les ""Flyttebil"" til høyre. Svar på spørsmålet ved å klikke på et av alternativene.
Marias familie bestemmer seg for å leie flyttebil A.
Hva er det største antallet esker i medium størrelse som kan få plass i flyttebil A?
320
128
26
16"
MAT/MA118-MovingTruck,2,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,3,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA118-MovingTruck,3,2,Bokmål,nob-NOR,PISA
MAT/MA118-MovingTruck,3,3,Bokmål,nob-NOR,"FLYTTEBIL
Innvendige mål på lasterommet
Størrelse på flyttebil
Lengde på gulvet
Bredde på gulvet
Høyde
A
4 meter
2 meter
2 meter
Mål på eske
Størrelse på eske
Lengde
Bredde
Høyde
Medium
0,5 meter
0,5 meter
0,5 meter
Stor
0,5 meter
0,5 meter
0,75 meter"
MAT/MA118-MovingTruck,3,4,Bokmål,nob-NOR,"Flyttebil  Spørsmål 2 / 2
Les ""Flyttebil"" til høyre. Svar på spørsmålet ved å klikke på et av alternativene.
Firmaet som leier ut flyttebilene, har bekreftet at flyttebil A kan fylles opp ved å bruke bare esker i medium størrelse slik at all lagringsplassen i lasterommet blir brukt.
Maria hevder at en eske i medium størrelse tar opp 2/3 av plassen til en stor eske, så hun konkluderer med at antallet store esker som får plass i flyttebil A, er 2/3 av antallet esker i medium størrelse.
Hvilken av påstandene nedenfor om Marias konklusjon er riktig?
Hun har rett, fordi høyden til en eske i medium størrelse er 2/3 av høyden til en stor eske.
Hun har rett, fordi 3 esker i medium størrelse vil alltid passe inn i samme rom som 2 store esker.
Hun tar feil, fordi ingen av de innvendige målene på lasterommet i flyttebil A kan deles på 0,75, som er høyden til en stor eske.
Hun tar feil, fordi høyden til den store esken er 1,5 ganger større enn høyden til esken i medium størrelse."
MAT/MA118-MovingTruck,3,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,1,1,Bosnian,bos-BIH,Digitronclose
MAT/MA118-MovingTruck,1,2,Bosnian,bos-BIH,PISA 2022
MAT/MA118-MovingTruck,1,3,Bosnian,bos-BIH,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA118-MovingTruck,1,4,Bosnian,bos-BIH,"Kamion za selidbu  Uvod
Pročitaj uvod. Zatim klikni na strelicu SLJEDEĆE.
KAMION ZA SELIDBU
Marina porodica se seli.
Mogu da biraju između dvije veličine kamiona za iznajmljivanje. Unutrašnje dimenzije prtljažnika kamiona prikazane su u donjoj tabeli. Svi zidovi i pod prtljažnika su u obliku pravougaonika.
Veličina kamiona
Dužina poda
Širina poda
Visina
A
4 metra
2 metra
2 metra
B
6,6 metara
2,3 metra
2,3 metra
Na raspolaganju su im tri različite veličine kutija. Dimenzije ovih kutija prikazane su u donjoj tabeli.
Veličina kutije
Dužina
Širina
Visina
Mala
0,4 metra
0,3 metra
0,3 metra
Srednja
0,5 metara
0,5 metara
0,5 metara
Velika
0,5 metara
0,5 metara
0,75 metara"
MAT/MA118-MovingTruck,1,5,Bosnian,bos-BIH,"C
(
)
x2
yx
√x
1/x
π
:
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,2,1,Bosnian,bos-BIH,Digitronclose
MAT/MA118-MovingTruck,2,2,Bosnian,bos-BIH,PISA 2022
MAT/MA118-MovingTruck,2,3,Bosnian,bos-BIH,"KAMION ZA SELIDBU
Unutrašnje dimenzije prtljažnika
Veličina kamiona
Dužina poda
Širina poda
Visina
A
4 metra
2 metra
2 metra
Dimenzije kutija
Veličina kutije
Dužina
Širina
Visina
Srednja
0,5 metara
0,5 metara
0,5 metara"
MAT/MA118-MovingTruck,2,4,Bosnian,bos-BIH,"Kamion za selidbu  Pitanje 1 / 2
Koristi informacije iz teksta „Kamion za selidbu“ s desne strane. Odgovori na pitanje klikom na jednu od ponuđenih opcija.
Marina porodica je odlučila da iznajmi kamion A.
Koliko najviše kutija srednje veličine može da stane u kamion A?
320
128
26
16"
MAT/MA118-MovingTruck,2,5,Bosnian,bos-BIH,"C
(
)
x2
yx
√x
1/x
π
:
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,3,1,Bosnian,bos-BIH,Digitronclose
MAT/MA118-MovingTruck,3,2,Bosnian,bos-BIH,PISA 2022
MAT/MA118-MovingTruck,3,3,Bosnian,bos-BIH,"KAMION ZA SELIDBU
Unutrašnje dimenzije prtljažnika
Veličina kamiona
Dužina poda
Širina poda
Visina
A
4 metra
2 metra
2 metra
Dimenzije kutija
Veličina kutije
Dužina
Širina
Visina
Srednja
0,5 metara
0,5 metara
0,5 metara
Velika
0,5 metara
0,5 metara
0,75 metara"
MAT/MA118-MovingTruck,3,4,Bosnian,bos-BIH,"Kamion za selidbu  Pitanje 2 / 2
Koristi informacije iz teksta „Kamion za selidbu“ s desne strane. Odgovori na pitanje klikom na jednu od ponuđenih opcija.
Kompanija koja iznajmljuje kamione potvrdila je da se kamion A može napuniti do vrha samo kutijama srednje veličine tako da bude iskorišten čitav prtljažnik.
Mara tvrdi da kutija srednje veličine zauzima 2/3 prostora velike kutije, pa zaključuje da je broj velikih kutija kojima bi se ispunio kamion A jednak 2/3 broja srednjih kutija.
Koja od sljedećih tvrdnji o Marinom zaključku je tačna?
U pravu je, jer je visina kutije srednje veličine 2/3 visine velike kutije.
U pravu je, jer tri kutije srednje veličine uvijek mogu da zauzmu isti prostor kao 2 velike kutije.
Nije u pravu, jer nijedna od unutrašnjih dimenzija prtljažnika kamiona A nije proizvod 0,75, što je visina velike kutije.
Nije u pravu, jer je visina velike kutije 1,5 puta veća od visine srednje kutije."
MAT/MA118-MovingTruck,3,5,Bosnian,bos-BIH,"C
(
)
x2
yx
√x
1/x
π
:
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA118-MovingTruck,1,1,Bulgarian,bul-BGR,Калкулаторclose
MAT/MA118-MovingTruck,1,2,Bulgarian,bul-BGR,PISA
MAT/MA118-MovingTruck,1,3,Bulgarian,bul-BGR,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA118-MovingTruck,1,4,Bulgarian,bul-BGR,"Камион за пренасяне   Въведение
Прочетете въведението. След това кликнете върху стрелката СЛЕДВАЩ.
КАМИОН ЗА ПРЕНАСЯНЕ
Семейството на Мария се пренася в нов дом и трябва да наеме камион.
Те могат да изберат между два камиона с различни размери.  Вътрешните размери на товарното отделение на камионите са показани в таблицата. Подът и стените на товарното отделение на камионите са с правоъгълна форма.
Размер на камиона
Дължина на пода
Широчина на пода
Височина
A
4 метра
2 метра
2 метра
Б
6,6 метра
2,3 метра
2,3 метра
Те могат да използват кашони с три различни големини. Размерите на кашоните са показани в таблицата.
Големина на кашоните
Дължина
Широчина
Височина
Малък
0,4 метра
0,3 метра
0,3 метра
Среден
0,5 метра
0,5 метра
0,5 метра
Голям
0,5 метра
0,5 метра
0,75 метра"
