unit,page,part,language_name,lang_code,text
R551-RapaNui,4,1,Japanese,jpn-JPN,PISA
R551-RapaNui,4,2,Japanese,jpn-JPN,"ブログ
書評"
R551-RapaNui,4,3,Japanese,jpn-JPN,"ラパヌイ島 問 3 / 7
右の『文明崩壊』の書評を読んで、 下の表の中から、次の問いの答えをクリックしてください。
下の表のそれぞれの文は、書評『文明崩壊』からの抜粋です。 これらは事実または意見のどちらですか。 「事実」または「意見」のどちらかをクリックしてください。
下の文は事実または意見のどちらですか。
事実
意見
本書には、自らの選択とそれが環境に与えた影響によって崩壊したいくつかの文明について書かれている。
中でも最も気がかりな例が、ラパヌイ族である。
彼らは有名なモアイ像を彫り、身近にあった天然資源を使ってその巨大なモアイ像を島のあちこちに運んでいた。
1722 年にヨーロッパ人が初めてラパヌイ島に上陸した時、モアイ像は残っていたが、森は消滅していた。
本書は内容がよくまとまっており、環境問題を心配する方にはぜひ読んでいただきたい一冊である。"
R551-RapaNui,4,4,Japanese,jpn-JPN,"www.theprofessorblog.com/fieldwork/RapaNui
ある大学教授のブログ
5 月 23 日　午前 11 時 22 分投稿
今朝窓の外を見ると、今では大好きになったラパヌイ島 （地域によってはイースター島として知られている） の景色が目の前に広がります。 草原や低木の緑と青い空、そして遠くには古い死火山がそびえています。
今週でこの島での滞在が終わると思うと、少しさみしい気持ちになります。 私はすでにフィールドワークを終え、間もなく家に帰ります。 今日の午後は丘へ散歩に出て、この 九か月間調査してきたモアイ像とお別れをしようと思います。 これは、その巨大な像の一部を撮った写真です。
今年ずっと私のブログを読んでくださっている方なら、これらのモアイ像はラパヌイ族の人々が数百年前に彫ったものだということを、すでにご存じでしょう。 この素晴らしいモアイ像は、島の東部に一つだけある石切り場で彫られた物です。 中には重さが数十トンにもなる像もありますが、ラパヌイ族の人々はクレーンや重機なしに、これらを石切り場から遠く離れた場所に運んでいたのです。
これらの巨大な像がどのように運ばれたかについては、考古学者の間でも長年知られていませんでした。 このことはずっと謎とされてきましたが、1990 年代に考古学者とラパヌイ島の住人からなるチームが、植物で作ったロープや木のローラー、かつて島にたくさんあった大木から作られた傾斜路でモアイ像を運搬し、立たせることができたということを実演しました。 モアイ像の謎は解けたのです。
しかし、別の謎が残りました。 モアイ像を運ぶために使われた植物や大木はどうなったのでしょう？ 最初に書いたように、今窓の外を見ると草原と低木と数本の小さな木だけで、巨大な像を動かすために使われた物は何も見当たりません。 この興味深い難問については、今後の投稿や講義の中で探っていきたいと思います。 それまでの間に、自分でこの謎について調べたいと思う方もいらっしゃるかもしれません。そんな方には ジャレド・ダイアモンド氏の『文明崩壊』という本をお勧めします。 まずはこちらの、『文明崩壊』の書評を読むとよいでしょう。
旅人_14
5 月 24 日　午後 4 時 31 分
こんにちは先生！ 先生のイースター島のブログを読むのが大好きです。 『文明崩壊』も早速チェックしてみます！
KB_アイランド
5 月 25 日　午前 9 時 7 分
私も先生のイースター島での体験記を読むのが大好きですが、他にも検討するべき説があるようです。 こちらの記事をご覧ください。 www.sciencenews.com/Polynesian_rats_Rapa_Nui"
R551-RapaNui,4,5,Japanese,jpn-JPN,"www.academicbookreview.com/Bunmei_houkai
書評　『文明崩壊』
ジャレド・ダイアモンドの新著『文明崩壊』は、環境破壊による結末についての明らかな警告である。 本書には、自らの選択とそれが環境に与えた影響によって崩壊したいくつかの文明について書かれている。 本書の中でも最も気がかりな例が、ラパヌイ族である。
著者によると、ラパヌイ島には西暦 700 年以降にポリネシア系の民族が移住してきたそうだ。 おそらく人口 15,000 人ほどの豊かな社会を築いていたという。 彼らは有名なモアイ像を彫り、身近にあった天然資源を使ってその巨大なモアイ像を島のあちこちに運んでいた。 1722 年にヨーロッパ人が初めてラパヌイ島に上陸した時、モアイ像は残っていたが、森は消滅していた。 人口は数千人に減少し、人々は必死で生き延びようとしていた。 ダイアモンド氏は、ラパヌイ族の人々は耕作やその他の目的のために土地を切り開き、かつて島に生息していた多種多様な海の生物や地上の鳥を乱獲したと述べている。 そして天然資源の減少によって内戦が起こり、ラパヌイ族の社会の崩壊につながったと推測している。
この素晴らしくも恐ろしい著書から学べることは、過去に人間はすべての木を伐採し、生物を絶滅させるまで捕獲したことで、自分たちの環境を破壊するという選択をしていたということだ。 楽観的なことに、著者は、現代の私たちは同じ過ちを繰り返さないという選択ができると述べている。 本書は内容がよくまとまっており、環境問題を心配する方にはぜひ読んでいただきたい一冊である。"
R551-RapaNui,5,1,Japanese,jpn-JPN,PISA
R551-RapaNui,5,2,Japanese,jpn-JPN,"ブログ
書評サイエンス ニュース"
R551-RapaNui,5,3,Japanese,jpn-JPN,"ラパヌイ島 問 4 / 7
右の「ラパヌイ島の森を破壊したのはナンヨウネズミか？」という記事を読んで、 下の問いの答えを一つクリックしてください。
記事の中の科学者たちと、ジャレド・ダイアモンド氏が同意している点は何ですか。
人類は数百年前にラパヌイ島に移住した。
ラパヌイ島にあった大木が消滅した。
ナンヨウネズミがラパヌイ島の大木の種を食べた。
18 世紀にヨーロッパ人がラパヌイ島に上陸した。"
R551-RapaNui,5,4,Japanese,jpn-JPN,"www.theprofessorblog.com/fieldwork/RapaNui
ある大学教授のブログ
5 月 23 日　午前 11 時 22 分投稿
今朝窓の外を見ると、今では大好きになったラパヌイ島 （地域によってはイースター島として知られている） の景色が目の前に広がります。 草原や低木の緑と青い空、そして遠くには古い死火山がそびえています。
今週でこの島での滞在が終わると思うと、少しさみしい気持ちになります。 私はすでにフィールドワークを終え、間もなく家に帰ります。 今日の午後は丘へ散歩に出て、この 九か月間調査してきたモアイ像とお別れをしようと思います。 これは、その巨大な像の一部を撮った写真です。
今年ずっと私のブログを読んでくださっている方なら、これらのモアイ像はラパヌイ族の人々が数百年前に彫ったものだということを、すでにご存じでしょう。 この素晴らしいモアイ像は、島の東部に一つだけある石切り場で彫られた物です。 中には重さが数十トンにもなる像もありますが、ラパヌイ族の人々はクレーンや重機なしに、これらを石切り場から遠く離れた場所に運んでいたのです。
これらの巨大な像がどのように運ばれたかについては、考古学者の間でも長年知られていませんでした。 このことはずっと謎とされてきましたが、1990 年代に考古学者とラパヌイ島の住人からなるチームが、植物で作ったロープや木のローラー、かつて島にたくさんあった大木から作られた傾斜路でモアイ像を運搬し、立たせることができたということを実演しました。 モアイ像の謎は解けたのです。
しかし、別の謎が残りました。 モアイ像を運ぶために使われた植物や大木はどうなったのでしょう？ 最初に書いたように、今窓の外を見ると草原と低木と数本の小さな木だけで、巨大な像を動かすために使われた物は何も見当たりません。 この興味深い難問については、今後の投稿や講義の中で探っていきたいと思います。 それまでの間に、自分でこの謎について調べたいと思う方もいらっしゃるかもしれません。そんな方には ジャレド・ダイアモンド氏の『文明崩壊』という本をお勧めします。 まずはこちらの、『文明崩壊』の書評を読むとよいでしょう。
旅人_14
5 月 24 日　午後 4 時 31 分
こんにちは先生！ 先生のイースター島のブログを読むのが大好きです。 『文明崩壊』も早速チェックしてみます！
KB_アイランド
5 月 25 日　午前 9 時 7 分
私も先生のイースター島での体験記を読むのが大好きですが、他にも検討するべき説があるようです。 こちらの記事をご覧ください。 www.sciencenews.com/Polynesian_rats_Rapa_Nui"
R551-RapaNui,5,5,Japanese,jpn-JPN,"www.academicbookreview.com/Bunmei_houkai
書評　『文明崩壊』
ジャレド・ダイアモンドの新著『文明崩壊』は、環境破壊による結末についての明らかな警告である。 本書には、自らの選択とそれが環境に与えた影響によって崩壊したいくつかの文明について書かれている。 本書の中でも最も気がかりな例が、ラパヌイ族である。
著者によると、ラパヌイ島には西暦 700 年以降にポリネシア系の民族が移住してきたそうだ。 おそらく人口 15,000 人ほどの豊かな社会を築いていたという。 彼らは有名なモアイ像を彫り、身近にあった天然資源を使ってその巨大なモアイ像を島のあちこちに運んでいた。 1722 年にヨーロッパ人が初めてラパヌイ島に上陸した時、モアイ像は残っていたが、森は消滅していた。 人口は数千人に減少し、人々は必死で生き延びようとしていた。 ダイアモンド氏は、ラパヌイ族の人々は耕作やその他の目的のために土地を切り開き、かつて島に生息していた多種多様な海の生物や地上の鳥を乱獲したと述べている。 そして天然資源の減少によって内戦が起こり、ラパヌイ族の社会の崩壊につながったと推測している。
この素晴らしくも恐ろしい著書から学べることは、過去に人間はすべての木を伐採し、生物を絶滅させるまで捕獲したことで、自分たちの環境を破壊するという選択をしていたということだ。 楽観的なことに、著者は、現代の私たちは同じ過ちを繰り返さないという選択ができると述べている。 本書は内容がよくまとまっており、環境問題を心配する方にはぜひ読んでいただきたい一冊である。"
R551-RapaNui,5,6,Japanese,jpn-JPN,"www.sciencenews.com/Polynesian_rats_Rapa_Nui
サイエンス ニュース
ラパヌイ島の森を破壊したのはナンヨウネズミか？
科学レポーター　木村　真
2005 年、ジャレド・ダイアモンド氏の『文明崩壊』が出版されました。 この本の中で、彼はラパヌイ島 （別名イースター島） に人が定住した様子を描いています。
本書は出版と同時に大きな議論を呼びました。 多くの科学者が、ラパヌイ島で起こったことについてのダイアモンド氏の説に疑問を抱いたのです。 科学者たちは、18 世紀にヨーロッパ人がその島に初めて上陸した時には巨木が消滅していた点については同意しましたが、消滅した原因についてのジャレド・ダイアモンド氏の説には同意しなかったのです。
そして、二人の科学者カール・リポ氏とテリー・ハント氏による新しい説が発表されました。 彼らはナンヨウネズミが木の種を食べたために、新しい木が育たなかったと考えています。 そのネズミはラパヌイ島の最初の移住者である人間が上陸するために使ったカヌーに偶然乗っていたか、または、この島に意図的に連れてこられたのだと、彼らは述べています。
ネズミの数は、47 日間で二倍に増えるという研究結果があります。 それほどの数のネズミが育つには多くのエサが必要です。 リポ氏とハント氏はこの説の根拠として、ヤシの実の残骸にネズミがかじった跡が残っている点を指摘しています。 もちろん彼らも、ラパヌイ島の森の破壊に人間が加担したことは認めています。 しかし、一連の経緯の元凶は主にナンヨウネズミの方にあったというのが、彼らの主張なのです。"
R551-RapaNui,6,1,Japanese,jpn-JPN,PISA
R551-RapaNui,6,2,Japanese,jpn-JPN,"ブログ
書評サイエンス ニュース"
R551-RapaNui,6,3,Japanese,jpn-JPN,"ラパヌイ島 問 5 / 7
右の「ラパヌイ島の森を破壊したのはナンヨウネズミか？」という記事を読んで、 下の問いの答えを一つクリックしてください。
ラパヌイ島の大木が消滅した理由の根拠として、カール・リポ氏とテリー・ハント氏が挙げている証拠は何ですか。
ネズミが移住者のカヌーに乗って上陸したこと
ネズミは移住者が意図的に連れてきたかもしれないこと
ネズミの数が 47 日間で二倍に増えること
ヤシの実の残骸にネズミがかじった跡が残っていること"
R551-RapaNui,6,4,Japanese,jpn-JPN,"www.theprofessorblog.com/fieldwork/RapaNui
ある大学教授のブログ
5 月 23 日　午前 11 時 22 分投稿
今朝窓の外を見ると、今では大好きになったラパヌイ島 （地域によってはイースター島として知られている） の景色が目の前に広がります。 草原や低木の緑と青い空、そして遠くには古い死火山がそびえています。
今週でこの島での滞在が終わると思うと、少しさみしい気持ちになります。 私はすでにフィールドワークを終え、間もなく家に帰ります。 今日の午後は丘へ散歩に出て、この 九か月間調査してきたモアイ像とお別れをしようと思います。 これは、その巨大な像の一部を撮った写真です。
今年ずっと私のブログを読んでくださっている方なら、これらのモアイ像はラパヌイ族の人々が数百年前に彫ったものだということを、すでにご存じでしょう。 この素晴らしいモアイ像は、島の東部に一つだけある石切り場で彫られた物です。 中には重さが数十トンにもなる像もありますが、ラパヌイ族の人々はクレーンや重機なしに、これらを石切り場から遠く離れた場所に運んでいたのです。
これらの巨大な像がどのように運ばれたかについては、考古学者の間でも長年知られていませんでした。 このことはずっと謎とされてきましたが、1990 年代に考古学者とラパヌイ島の住人からなるチームが、植物で作ったロープや木のローラー、かつて島にたくさんあった大木から作られた傾斜路でモアイ像を運搬し、立たせることができたということを実演しました。 モアイ像の謎は解けたのです。
しかし、別の謎が残りました。 モアイ像を運ぶために使われた植物や大木はどうなったのでしょう？ 最初に書いたように、今窓の外を見ると草原と低木と数本の小さな木だけで、巨大な像を動かすために使われた物は何も見当たりません。 この興味深い難問については、今後の投稿や講義の中で探っていきたいと思います。 それまでの間に、自分でこの謎について調べたいと思う方もいらっしゃるかもしれません。そんな方には ジャレド・ダイアモンド氏の『文明崩壊』という本をお勧めします。 まずはこちらの、『文明崩壊』の書評を読むとよいでしょう。
旅人_14
5 月 24 日　午後 4 時 31 分
こんにちは先生！ 先生のイースター島のブログを読むのが大好きです。 『文明崩壊』も早速チェックしてみます！
KB_アイランド
5 月 25 日　午前 9 時 7 分
私も先生のイースター島での体験記を読むのが大好きですが、他にも検討するべき説があるようです。 こちらの記事をご覧ください。 www.sciencenews.com/Polynesian_rats_Rapa_Nui"
R551-RapaNui,6,5,Japanese,jpn-JPN,"www.academicbookreview.com/Bunmei_houkai
書評　『文明崩壊』
ジャレド・ダイアモンドの新著『文明崩壊』は、環境破壊による結末についての明らかな警告である。 本書には、自らの選択とそれが環境に与えた影響によって崩壊したいくつかの文明について書かれている。 本書の中でも最も気がかりな例が、ラパヌイ族である。
著者によると、ラパヌイ島には西暦 700 年以降にポリネシア系の民族が移住してきたそうだ。 おそらく人口 15,000 人ほどの豊かな社会を築いていたという。 彼らは有名なモアイ像を彫り、身近にあった天然資源を使ってその巨大なモアイ像を島のあちこちに運んでいた。 1722 年にヨーロッパ人が初めてラパヌイ島に上陸した時、モアイ像は残っていたが、森は消滅していた。 人口は数千人に減少し、人々は必死で生き延びようとしていた。 ダイアモンド氏は、ラパヌイ族の人々は耕作やその他の目的のために土地を切り開き、かつて島に生息していた多種多様な海の生物や地上の鳥を乱獲したと述べている。 そして天然資源の減少によって内戦が起こり、ラパヌイ族の社会の崩壊につながったと推測している。
この素晴らしくも恐ろしい著書から学べることは、過去に人間はすべての木を伐採し、生物を絶滅させるまで捕獲したことで、自分たちの環境を破壊するという選択をしていたということだ。 楽観的なことに、著者は、現代の私たちは同じ過ちを繰り返さないという選択ができると述べている。 本書は内容がよくまとまっており、環境問題を心配する方にはぜひ読んでいただきたい一冊である。"
R551-RapaNui,6,6,Japanese,jpn-JPN,"www.sciencenews.com/Polynesian_rats_Rapa_Nui
サイエンス ニュース
ラパヌイ島の森を破壊したのはナンヨウネズミか？
科学レポーター　木村　真
2005 年、ジャレド・ダイアモンド氏の『文明崩壊』が出版されました。 この本の中で、彼はラパヌイ島 （別名イースター島） に人が定住した様子を描いています。
本書は出版と同時に大きな議論を呼びました。 多くの科学者が、ラパヌイ島で起こったことについてのダイアモンド氏の説に疑問を抱いたのです。 科学者たちは、18 世紀にヨーロッパ人がその島に初めて上陸した時には巨木が消滅していた点については同意しましたが、消滅した原因についてのジャレド・ダイアモンド氏の説には同意しなかったのです。
そして、二人の科学者カール・リポ氏とテリー・ハント氏による新しい説が発表されました。 彼らはナンヨウネズミが木の種を食べたために、新しい木が育たなかったと考えています。 そのネズミはラパヌイ島の最初の移住者である人間が上陸するために使ったカヌーに偶然乗っていたか、または、この島に意図的に連れてこられたのだと、彼らは述べています。
ネズミの数は、47 日間で二倍に増えるという研究結果があります。 それほどの数のネズミが育つには多くのエサが必要です。 リポ氏とハント氏はこの説の根拠として、ヤシの実の残骸にネズミがかじった跡が残っている点を指摘しています。 もちろん彼らも、ラパヌイ島の森の破壊に人間が加担したことは認めています。 しかし、一連の経緯の元凶は主にナンヨウネズミの方にあったというのが、彼らの主張なのです。"
R551-RapaNui,7,1,Japanese,jpn-JPN,PISA
R551-RapaNui,7,2,Japanese,jpn-JPN,"ブログ
書評サイエンス ニュース"
R551-RapaNui,7,3,Japanese,jpn-JPN,"ラパヌイ島 問 6 / 7
右のタブをクリックすると、それぞれの資料を読むことができます。
二つの説に関して、それぞれの原因とそれらに共通する結果を正しい位置にドラッグ & ドロップして、下の表を完成させてください。
二つの説
原因
結果
提唱者
ジャレド・ダイアモンド
カール・リポとテリー・ハント
モアイ像は同じ石切り場で彫られた。
ナンヨウネズミが木の種を食べ、その結果新しい木が育たなかった。
移住者はカヌーを使ってネズミをラパヌイ島に連れてきた。
ラパヌイ島にあった大木が消滅した。
ラパヌイ島の住人は、モアイ像を運ぶために天然資源が必要だった。
人間は耕作やその他の理由のために木を切って土地を切り開いた。"
R551-RapaNui,7,4,Japanese,jpn-JPN,"www.theprofessorblog.com/fieldwork/RapaNui
ある大学教授のブログ
5 月 23 日　午前 11 時 22 分投稿
今朝窓の外を見ると、今では大好きになったラパヌイ島 （地域によってはイースター島として知られている） の景色が目の前に広がります。 草原や低木の緑と青い空、そして遠くには古い死火山がそびえています。
今週でこの島での滞在が終わると思うと、少しさみしい気持ちになります。 私はすでにフィールドワークを終え、間もなく家に帰ります。 今日の午後は丘へ散歩に出て、この 九か月間調査してきたモアイ像とお別れをしようと思います。 これは、その巨大な像の一部を撮った写真です。
今年ずっと私のブログを読んでくださっている方なら、これらのモアイ像はラパヌイ族の人々が数百年前に彫ったものだということを、すでにご存じでしょう。 この素晴らしいモアイ像は、島の東部に一つだけある石切り場で彫られた物です。 中には重さが数十トンにもなる像もありますが、ラパヌイ族の人々はクレーンや重機なしに、これらを石切り場から遠く離れた場所に運んでいたのです。
これらの巨大な像がどのように運ばれたかについては、考古学者の間でも長年知られていませんでした。 このことはずっと謎とされてきましたが、1990 年代に考古学者とラパヌイ島の住人からなるチームが、植物で作ったロープや木のローラー、かつて島にたくさんあった大木から作られた傾斜路でモアイ像を運搬し、立たせることができたということを実演しました。 モアイ像の謎は解けたのです。
しかし、別の謎が残りました。 モアイ像を運ぶために使われた植物や大木はどうなったのでしょう？ 最初に書いたように、今窓の外を見ると草原と低木と数本の小さな木だけで、巨大な像を動かすために使われた物は何も見当たりません。 この興味深い難問については、今後の投稿や講義の中で探っていきたいと思います。 それまでの間に、自分でこの謎について調べたいと思う方もいらっしゃるかもしれません。そんな方には ジャレド・ダイアモンド氏の『文明崩壊』という本をお勧めします。 まずはこちらの、『文明崩壊』の書評を読むとよいでしょう。
旅人_14
5 月 24 日　午後 4 時 31 分
こんにちは先生！ 先生のイースター島のブログを読むのが大好きです。 『文明崩壊』も早速チェックしてみます！
KB_アイランド
5 月 25 日　午前 9 時 7 分
私も先生のイースター島での体験記を読むのが大好きですが、他にも検討するべき説があるようです。 こちらの記事をご覧ください。 www.sciencenews.com/Polynesian_rats_Rapa_Nui"
R551-RapaNui,7,5,Japanese,jpn-JPN,"www.academicbookreview.com/Bunmei_houkai
書評　『文明崩壊』
ジャレド・ダイアモンドの新著『文明崩壊』は、環境破壊による結末についての明らかな警告である。 本書には、自らの選択とそれが環境に与えた影響によって崩壊したいくつかの文明について書かれている。 本書の中でも最も気がかりな例が、ラパヌイ族である。
著者によると、ラパヌイ島には西暦 700 年以降にポリネシア系の民族が移住してきたそうだ。 おそらく人口 15,000 人ほどの豊かな社会を築いていたという。 彼らは有名なモアイ像を彫り、身近にあった天然資源を使ってその巨大なモアイ像を島のあちこちに運んでいた。 1722 年にヨーロッパ人が初めてラパヌイ島に上陸した時、モアイ像は残っていたが、森は消滅していた。 人口は数千人に減少し、人々は必死で生き延びようとしていた。 ダイアモンド氏は、ラパヌイ族の人々は耕作やその他の目的のために土地を切り開き、かつて島に生息していた多種多様な海の生物や地上の鳥を乱獲したと述べている。 そして天然資源の減少によって内戦が起こり、ラパヌイ族の社会の崩壊につながったと推測している。
この素晴らしくも恐ろしい著書から学べることは、過去に人間はすべての木を伐採し、生物を絶滅させるまで捕獲したことで、自分たちの環境を破壊するという選択をしていたということだ。 楽観的なことに、著者は、現代の私たちは同じ過ちを繰り返さないという選択ができると述べている。 本書は内容がよくまとまっており、環境問題を心配する方にはぜひ読んでいただきたい一冊である。"
R551-RapaNui,7,6,Japanese,jpn-JPN,"www.sciencenews.com/Polynesian_rats_Rapa_Nui
サイエンス ニュース
ラパヌイ島の森を破壊したのはナンヨウネズミか？
科学レポーター　木村　真
2005 年、ジャレド・ダイアモンド氏の『文明崩壊』が出版されました。 この本の中で、彼はラパヌイ島 （別名イースター島） に人が定住した様子を描いています。
本書は出版と同時に大きな議論を呼びました。 多くの科学者が、ラパヌイ島で起こったことについてのダイアモンド氏の説に疑問を抱いたのです。 科学者たちは、18 世紀にヨーロッパ人がその島に初めて上陸した時には巨木が消滅していた点については同意しましたが、消滅した原因についてのジャレド・ダイアモンド氏の説には同意しなかったのです。
そして、二人の科学者カール・リポ氏とテリー・ハント氏による新しい説が発表されました。 彼らはナンヨウネズミが木の種を食べたために、新しい木が育たなかったと考えています。 そのネズミはラパヌイ島の最初の移住者である人間が上陸するために使ったカヌーに偶然乗っていたか、または、この島に意図的に連れてこられたのだと、彼らは述べています。
ネズミの数は、47 日間で二倍に増えるという研究結果があります。 それほどの数のネズミが育つには多くのエサが必要です。 リポ氏とハント氏はこの説の根拠として、ヤシの実の残骸にネズミがかじった跡が残っている点を指摘しています。 もちろん彼らも、ラパヌイ島の森の破壊に人間が加担したことは認めています。 しかし、一連の経緯の元凶は主にナンヨウネズミの方にあったというのが、彼らの主張なのです。"
R551-RapaNui,8,1,Japanese,jpn-JPN,PISA
R551-RapaNui,8,2,Japanese,jpn-JPN,"ブログ
書評サイエンス ニュース"
R551-RapaNui,8,3,Japanese,jpn-JPN,"ラパヌイ島 問 7 / 7
右のタブをクリックすると、それぞれの資料を読むことができます。 下の問いの答えを入力してください。
三つの資料を読んで、あなたはラパヌイ島の大木が消滅した原因は何だと思いますか。 資料から根拠となる情報を挙げて、あなたの答えを説明してください。"
